0,   0.078453
0,   0.078453
0,   0.098067
0,   0.094144
0,   0.084991
0,   0.072849
0,   0.063743
0,   0.065378
0,   0.066685
0,   0.060623
0,   0.062109
0,   0.063366
0,   0.058840
0,   0.054917
0,   0.056388
0,   0.057686
0,   0.056661
0,   0.057808
0,   0.054917
0,   0.052956
0,   0.049033
0,   0.049033
0,   0.047072
0,   0.050995
0,   0.052956
0,   0.058840
0,   0.064724
0,   0.064724
0,   0.066685
0,   0.070608
0,   0.070608
0,   0.068647
0,   0.072569
0,   0.076492
0,   0.080415
0,   0.080415
0,   0.084337
0,   0.084337
0,   0.088260
0,   0.088260
0,   0.092183
0,   0.092183
0,   0.086299
0,   0.084337
0,   0.080415
0,   0.078453
0,   0.078453
0,   0.078453
0,   0.076492
0,   0.074531
0,   0.070608
0,   0.076492
0,   0.078453
0,   0.078453
0,   0.072569
0,   0.070608
0,   0.070608
0,   0.070608
0,   0.070608
0,   0.070608
0,   0.068647
0,   0.066685
0,   0.072569
0,   0.068647
0,   0.072569
0,   0.072569
0,   0.074531
0,   0.076492
0,   0.080415
0,   0.084337
0,   0.088260
0,   0.084337
0,   0.086299
0,   0.088260
0,   0.090221
0,   0.090221
0,   0.086299
0,   0.086299
0,   0.090221
0,   0.098067
0,   0.098067
0,   0.101989
0,   0.098067
0,   0.096105
0,   0.098067
0,   0.094144
0,   0.092183
0,   0.090221
0,   0.086299
0,   0.082376
0,   0.084337
0,   0.086299
0,   0.082376
0,   0.080415
0,   0.082376
0,   0.084337
0,   0.086299
0,   0.086299
0,   0.082376
0,   0.078453
0,   0.082376
0,   0.076492
0,   0.080415
0,   0.086299
0,   0.084337
0,   0.086299
0,   0.084337
0,   0.086299
0,   0.086299
0,   0.088260
0,   0.088260
0,   0.084337
0,   0.084337
0,   0.084337
0,   0.084337
0,   0.086299
0,   0.086299
0,   0.086299
0,   0.084337
0,   0.082376
0,   0.078453
0,   0.078453
0,   0.074531
0,   0.072569
0,   0.072569
0,   0.072569
0,   0.072569
0,   0.070608
0,   0.070608
0,   0.066685
0,   0.066685
0,   0.068647
0,   0.070608
0,   0.066685
0,   0.066685
0,   0.068647
0,   0.068647
0,   0.070608
0,   0.074531
0,   0.070608
0,   0.070608
0,   0.074531
0,   0.076492
0,   0.074531
0,   0.070608
0,   0.072569
0,   0.070608
0,   0.068647
0,   0.070608
0,   0.076492
0,   0.072569
0,   0.070608
0,   0.066685
0,   0.070608
0,   0.064724
0,   0.060801
0,   0.062763
0,   0.062763
0,   0.064724
0,   0.070608
0,   0.070608
0,   0.068647
0,   0.068647
0,   0.072569
0,   0.078453
0,   0.078453
0,   0.082376
0,   0.086299
0,   0.082376
0,   0.080415
0,   0.082376
0,   0.080415
0,   0.078453
0,   0.074531
0,   0.078453
0,   0.080415
0,   0.078453
0,   0.076492
0,   0.074531
0,   0.072569
0,   0.078453
0,   0.080415
0,   0.078453
0,   0.074531
0,   0.070608
0,   0.068647
0,   0.066685
0,   0.064724
0,   0.064724
0,   0.064724
0,   0.064724
0,   0.068647
0,   0.070608
0,   0.076492
0,   0.074531
0,   0.072569
0,   0.074531
0,   0.072569
0,   0.066685
0,   0.066685
0,   0.062763
0,   0.066685
0,   0.066685
0,   0.066685
0,   0.066685
0,   0.068647
0,   0.070608
0,   0.068647
0,   0.072569
0,   0.070608
0,   0.072569
0,   0.072569
0,   0.072569
0,   0.068647
0,   0.068647
0,   0.068647
0,   0.066685
0,   0.066685
0,   0.074531
0,   0.072569
0,   0.070608
0,   0.072569
0,   0.074531
0,   0.076492
0,   0.076492
0,   0.076492
0,   0.074531
0,   0.076492
0,   0.074531
0,   0.074531
0,   0.072569
0,   0.072569
0,   0.072569
0,   0.076492
0,   0.080415
0,   0.082376
0,   0.084337
0,   0.086299
0,   0.084337
0,   0.090221
0,   0.090221
0,   0.086299
0,   0.088260
0,   0.086299
0,   0.086299
0,   0.086299
0,   0.084337
0,   0.082376
0,   0.080415
0,   0.084337
0,   0.084337
0,   0.084337
0,   0.084337
0,   0.082376
0,   0.080415
0,   0.078453
0,   0.074531
0,   0.072569
0,   0.070608
0,   0.068647
0,   0.068647
0,   0.068647
0,   0.068647
0,   0.072569
0,   0.074531
0,   0.074531
0,   0.078453
0,   0.080415
0,   0.078453
0,   0.076492
0,   0.076492
0,   0.072569
0,   0.078453
0,   0.084337
0,   0.086299
0,   0.090221
0,   0.094144
0,   0.096105
0,   0.094144
0,   0.092183
0,   0.096105
0,   0.098066
0,   0.094144
0,   0.094144
0,   0.094144
0,   0.092183
0,   0.086299
0,   0.086299
0,   0.094144
0,   0.098066
0,   0.100028
0,   0.101989
0,   0.096105
0,   0.096105
0,   0.100028
0,   0.096105
0,   0.098067
0,   0.098067
0,   0.096105
0,   0.096105
0,   0.096105
0,   0.092183
0,   0.096105
0,   0.094144
0,   0.094144
0,   0.098067
0,   0.101989
0,   0.098067
0,   0.094144
0,   0.096105
0,   0.101989
0,   0.107873
0,   0.111796
0,   0.103950
0,   0.094144
0,   0.096105
0,   0.092183
0,   0.092183
0,   0.096105
0,   0.094144
0,   0.088260
0,   0.092183
0,   0.090221
0,   0.092183
0,   0.092183
0,   0.090221
0,   0.092183
0,   0.096105
0,   0.092183
0,   0.086299
0,   0.082376
0,   0.082376
0,   0.076492
0,   0.082376
0,   0.090221
0,   0.092183
0,   0.094144
0,   0.098067
0,   0.096105
0,   0.096105
0,   0.098067
0,   0.092183
0,   0.092183
0,   0.088260
0,   0.088260
0,   0.094144
0,   0.094144
0,   0.094144
0,   0.098067
0,   0.100028
0,   0.098067
0,   0.094144
0,   0.096105
0,   0.092183
0,   0.086299
0,   0.080415
0,   0.078453
0,   0.074531
0,   0.076492
0,   0.078453
0,   0.080415
0,   0.080415
0,   0.078453
0,   0.082376
0,   0.080415
0,   0.076492
0,   0.074531
0,   0.070608
0,   0.070608
0,   0.074531
0,   0.074531
0,   0.074531
0,   0.078453
0,   0.082376
0,   0.086299
0,   0.090221
0,   0.088260
0,   0.088260
0,   0.086299
0,   0.084337
0,   0.082376
0,   0.084337
0,   0.084337
0,   0.084337
0,   0.084337
0,   0.082376
0,   0.082376
0,   0.084337
0,   0.082376
0,   0.074531
0,   0.068647
0,   0.068647
0,   0.066685
0,   0.064724
0,   0.064724
0,   0.062763
0,   0.062763
0,   0.060801
0,   0.060801
0,   0.062763
0,   0.062763
0,   0.060801
0,   0.066685
0,   0.064724
0,   0.064724
0,   0.064724
0,   0.068647
0,   0.074531
0,   0.080415
0,   0.080415
0,   0.082376
0,   0.078453
0,   0.078453
0,   0.076492
0,   0.078453
